candidate_id	checker	line	column	matcher	operator	numeric_literals	expression	source_fingerprint	source_text
numeric-17996e126f2d8c17719bb5010e44b155b72dd81ab1d27f6861c5e8bc342d6fe5	evaluation/standards-effectiveness/verify-frontend-testing-lineage.sh	7	130	shell-numeric	-eq	0	""")"" -eq 0"	9fbb5a3ace7e7d2156a36a66cb7e67ac1b81c93798d3caf140dcd7f3dc026843	"[[ ""$(awk -F '\t' '$1>=""STD-0457""&&$1<=""STD-0463""&&($3!=""profiles/applications/frontend.md""||$4!=""index""){n++}END{print n+0}' ""$C"")"" -eq 0 ]]"
numeric-b3da51f05e14aa1911d949c56a7464c0bfd775163718eb0f29a0ce4632087713	evaluation/standards-effectiveness/verify-full-review-prompt-entrypoint.sh	15	21	shell-numeric	-eq	1	""")"" -eq 1"	e3fbcfe124e242a13bea0044835693e5c85ab545c0576e46e8985d533455fd77	"[[ ""$(rg -c '^#' ""$P"")"" -eq 1 ]]"
numeric-06d09bc9649a0dfecc8c0f7f71081efebb4c8443885091ec104ef261b3fff67d	evaluation/standards-effectiveness/verify-godot-owner-contract.sh	52	16	symbolic-numeric	>	1	NR > 1	a45a462b4392fe92dcc590dbadf4ea5ede7db8a87546ba17d59bd6545a42c545	"  awk -F '\t' 'NR > 1 && $1 >= ""STD-0277"" && $1 <= ""STD-0279"" {"
numeric-d1f1121b4efbeeb1198ea7457a6fd17ba7203557c7e5ccd37f0ab8b72a250e3b	evaluation/standards-effectiveness/verify-godot-owner-contract.sh	73	16	symbolic-numeric	==	13	$1 == 13	a0e680b6058b2146089656a8a2f8734cdfb4620f8a4b1fb1ac570a2334532d0c	  awk -F '\t' '$1 == 13 && $2 == 4 {
numeric-ad50073a500bf42f43c4c0441a8f57b98216ac629136e493390d8cfbb36950b4	evaluation/standards-effectiveness/verify-godot-owner-contract.sh	73	28	symbolic-numeric	==	4	$2 == 4	a0e680b6058b2146089656a8a2f8734cdfb4620f8a4b1fb1ac570a2334532d0c	  awk -F '\t' '$1 == 13 && $2 == 4 {
numeric-8b1c55fe294ca5ed057f602cd6d98c9190a06490b1f42915a066a4507be1f247	evaluation/standards-effectiveness/verify-historical-row-checker-ownership.sh	30	4	shell-numeric	-eq	1	"""$fixture_count"" -eq 1"	a59fbe6c88812e2389ad45b78096c7ab7ce3bf62e5af5e589f969b8d7fef33cc	"[[ ""$fixture_count"" -eq 1 ]]"
numeric-ef83fb8d5f34877fba9de2ffa4c37bc029db9a8719854eb31c4f0471717d9419	evaluation/standards-effectiveness/verify-historical-row-checker-ownership.sh	47	6	shell-numeric	-eq	1	"""$complete"" -eq 1"	7b45b6ad012ec228f11884c8dc505971af5c3c488e38e961d0e4ee5ea7691af4	"  [[ ""$complete"" -eq 1 ]] || continue"
numeric-65d6bc7419ad9a6cb6a744787767d18fbd2ab60b03c47b7f36a31e8aac0ec392	evaluation/standards-effectiveness/verify-historical-row-checker-ownership.sh	62	4	shell-numeric	-gt	0	"""$completed_rows"" -gt 0"	5ed959dbe3a823220a8a29ae730286d0803617965dcd179185de654a13b2bbfd	"[[ ""$completed_rows"" -gt 0 && ""$checked_rows"" -gt 0 ]]"
numeric-a9520efb37e85589001fde3dedd7b8a1a8bc25329cbb2893f192f956176fc86e	evaluation/standards-effectiveness/verify-historical-row-checker-ownership.sh	62	31	shell-numeric	-gt	0	"""$checked_rows"" -gt 0"	5ed959dbe3a823220a8a29ae730286d0803617965dcd179185de654a13b2bbfd	"[[ ""$completed_rows"" -gt 0 && ""$checked_rows"" -gt 0 ]]"
numeric-fc15328bc3c9f4fad40d42d3f61ac3522271602bfa1d96613cc440436414b241	evaluation/standards-effectiveness/verify-input-validation-authority.sh	58	4	shell-numeric	-eq	17	"""$count"" -eq 17"	4e26b098117e8ad968e5705630f48ada94a4f1abff2ac89afaa4537f6ff646a9	"[[ ""$count"" -eq 17 ]]"
numeric-136cd33d10adb21f7c992329f186e2ed2e7cbcd00e62655a0c46280c28f4d2a0	evaluation/standards-effectiveness/verify-input-validation-authority.sh	65	16	symbolic-numeric	>	1	NR > 1	f266563130c91bbd31daca81c5d38481c90492b101ecac2e4c5ad7e4e7e145fa	"  awk -F '\t' 'NR > 1 && $1 >= ""STD-0588"" && $1 <= ""STD-0591"" { print $1 }' \"
numeric-1f231721594f719c9ac06ddf88a37453da67315810a0c0cb7d180969b11840b6	evaluation/standards-effectiveness/verify-interop-applicability-index.sh	12	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-80bb9d07c2c7fcd969a23ac6ac6eb9eda7ce1f8686caa0acd175bf321a427f3f	evaluation/standards-effectiveness/verify-interop-applicability-index.sh	14	3	symbolic-numeric	>	1	NR > 1	88422541102746e746843f498a840d933d219914079d9f5986d1d261ee13cf67	"  NR > 1 && $1 == ""STD-0482"" {"
numeric-782ef1263812d7d15e52ba1f1cbc6699082190659fe0ab315c94527dd164e853	evaluation/standards-effectiveness/verify-interop-applicability-index.sh	18	38	symbolic-numeric	!=	5	NF != 5	fab490401836a99deca4541e172bc6c1099b11b1427e49f2a5774bd1521d36e7	"        $4 != ""index"" || $5 == """" || NF != 5) {"
numeric-f273ed1c05e85c3387558bdabde3738c16cb61f5c90dfe773b447cd45ba58d9c	evaluation/standards-effectiveness/verify-interop-applicability-index.sh	22	14	symbolic-numeric	!=	1	count != 1	f59db6010e880dd21c729133e3099fd112572e2799aff8fd7350a779dba6cfce	  END { exit count != 1 }
numeric-dc1d7571c0fe783061d2149cf2ffd9c83e17d20c7813f7427e5d0893dba355df	evaluation/standards-effectiveness/verify-interop-boundary-policy.sh	63	5	symbolic-numeric	>	1	NR > 1	e86b551534a15b17e46246cb799a70223e364f99327cf82c1eed679e94cdd85c	"    NR > 1 && $2 == ""INTEROP-STANDARDS.md"" &&"
numeric-2445db9890616376112b494bcbdf4d7137bb4fc5b5a5e33ec0d9c6961f77e259	evaluation/standards-effectiveness/verify-interop-event-registration.sh	22	6	shell-numeric	-eq	5	"""${#steps[@]}"" -eq 5"	a54982b3b17751683e7f2a52b0723f2972c4fade75f0f492fe7964ae9f5a93da	"  [[ ""${#steps[@]}"" -eq 5 ]] || return 1"
numeric-826804dba973dd7842981ef27b38211d59c7e7a1c6392ff0fd6acc27067b6e55	evaluation/standards-effectiveness/verify-interop-event-registration.sh	33	6	shell-numeric	-eq	5	"""${#seen[@]}"" -eq 5"	1ff713eb315282ff403522f3ac2df17dbfb1ba3f87c261a9d0dbf316902dc9d7	"  [[ ""${#seen[@]}"" -eq 5 && ""$quiesce_index"" -lt ""$release_index"" ]]"
numeric-bf6330681a46beef3fff61a6d908d1040543ccdf9bbd8d28b57053fbfb1e6c1e	evaluation/standards-effectiveness/verify-interop-event-registration.sh	120	14	shell-numeric	-eq	1	""")"" -eq 1"	1d1c4cb43908236bc0089c63476d4d989a5d6caabbf19651c18d19519cb7eb26	"  ""$INVENTORY"")"" -eq 1 ]]"
numeric-fba11e4e8e7486f6bd62183846153f400ce76dc7b302bae2847d0a99440c7436	evaluation/standards-effectiveness/verify-interop-event-registration.sh	121	20	symbolic-numeric	>	1	NR > 1	cea773e88bda772990552d843999ecd5d0d40757ae28a58b8a21d1124c42c68e	"[[ ""$(awk -F '\t' 'NR > 1 && $1 == ""STD-0473"" { count += 1 } END { print count + 0 }' \"
numeric-b177b85769c38629306f239a2ae5e58ad227449b0a3f6e8cc7c14bf0636518c0	evaluation/standards-effectiveness/verify-interop-event-registration.sh	122	17	shell-numeric	-eq	1	""")"" -eq 1"	3a35534a577dc20701aedd09cc9ab3e9b4ad5b0d20cfafd12c2460eeee51ed32	"  ""$DISPOSITIONS"")"" -eq 1 ]]"
numeric-cab4de58b19534b2e6077592fdef393f73a76ed09ce3059bf4ffee4686dc0e07	evaluation/standards-effectiveness/verify-interop-event-registration.sh	124	3	symbolic-numeric	>	1	NR > 1	c97b911a4b98b5dff1f0cddaf56cfba5c22a39ad491eaaa70c55900b12105aba	"  NR > 1 && $1 == ""STD-0473"" {"
numeric-18083ed87fae39e220a11d6be27c1383c2e4e16338705a4e31806b7643a37eaf	evaluation/standards-effectiveness/verify-interop-event-registration.sh	127	39	symbolic-numeric	!=	5	NF != 5	bd344305cac84c49e65a23ad970c04bdab06c56d58ec1844eb13cb69d55a463f	"        $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-1744039c75d9ff965d61b6095db60fb23d447205d2644f70282b8e6a83ecccfc	evaluation/standards-effectiveness/verify-interop-event-registration.sh	196	34	symbolic-numeric	>	1	NR > 1	50477790e6a98a430f6c0480518789bd42bf48653ecf8a8cbf21169b4eb7e6ad	"  awk -F '\t' -v phase=""$phase"" 'NR > 1 && $2 == phase { found = 1 } END { exit !found }' \"
numeric-eb64e88ca898f82a9f7eafca0c592da126d583ca27857101143fbb6cfd46c3fa	evaluation/standards-effectiveness/verify-interop-event-registration.sh	207	5	symbolic-numeric	>	1	NR > 1	aa67658fd5fc257e3b13af0612f623262beada8318b575d153dccab461fbce21	    NR > 1 && $3 == delivery && $4 == work { found = 1 }
numeric-0a28f3d5ba25ca631b97364cac7b7ad453de0fbdc55e45657731a822e45ce50f	evaluation/standards-effectiveness/verify-interop-event-registration.sh	212	3	symbolic-numeric	>	1	NR > 1	04b8237976bef7bc61820cd66dafa72677980a5cc853d204a7ada9a7108d78ed	"  NR > 1 && $8 == ""repeated"" && $9 == ""selected"" &&"
numeric-2a6136434bfb704d67ed446879a2dc71dfe936e64593d9b868c354a76d763f92	evaluation/standards-effectiveness/verify-interop-event-registration.sh	214	3	symbolic-numeric	>	1	NR > 1	04b8237976bef7bc61820cd66dafa72677980a5cc853d204a7ada9a7108d78ed	"  NR > 1 && $8 == ""repeated"" && $9 == ""selected"" &&"
numeric-3b4f9ba62886fbd51130ebe818603d6fb934f38e5f544c172b68ca2576d012f0	evaluation/standards-effectiveness/verify-interop-event-registration.sh	218	3	symbolic-numeric	>	1	NR > 1	25f861b797e840f41c8a444f5dad23f65d2ef75fab03a661e97b54de60a52560	"  NR > 1 && $8 == ""concurrent"" && $9 == ""selected"" &&"
numeric-f6289d1021bee174bf17767203d289b65c198afca01aff6b5f0292828a2864f4	evaluation/standards-effectiveness/verify-interop-event-registration.sh	220	3	symbolic-numeric	>	1	NR > 1	25f861b797e840f41c8a444f5dad23f65d2ef75fab03a661e97b54de60a52560	"  NR > 1 && $8 == ""concurrent"" && $9 == ""selected"" &&"
numeric-f11f8b4ef809f09d58be85f1fdbd4c8f8014689567f0015fdd7b787552802238	evaluation/standards-effectiveness/verify-interop-event-registration.sh	228	5	symbolic-numeric	>	1	NR > 1	78892aa064b01f1d29b80883652c6a5d4a8049f17866f9739d6921e1e7f79fe8	    NR > 1 && $12 == $13 &&
numeric-a816dabd42fd143aa566dbc01b9afbdf2798dec537ae79c3aa50725b0da8967e	evaluation/standards-effectiveness/verify-interop-event-registration.sh	235	3	symbolic-numeric	>	1	NR > 1	2ba46ec127cba4e0fdf25ff80d3e31346a63b61b3ef53fcd47a7f239e9d69b98	"  NR > 1 && $2 == ""pre-registration"" && $15 == ""unavailable"" &&"
numeric-dba7c865feb097208686f9ae332004153a89d7f46acfb40e83f1d8677f82ecbf	evaluation/standards-effectiveness/verify-interop-event-registration.sh	240	3	symbolic-numeric	>	1	NR > 1	60748b34a824fb2ed65cc2d72b8013ef5a3ce5ccd353c4a4ba9446cb35a5e638	"  NR > 1 && $2 != ""pre-registration"" && $15 == ""unavailable"" &&"
numeric-bb8b9419084b734271f0f675e9d3fb385da355529505e84e1566831ca097f420	evaluation/standards-effectiveness/verify-interop-event-registration.sh	245	3	symbolic-numeric	>	1	NR > 1	24d4a81ade0b0a9288c210809c332284349f0e35a796023a46d3c3e78342f72c	"  NR > 1 && $2 == ""pre-registration"" && $16 != ""none"" &&"
numeric-711c72bebf7d286f780c0a68232bc6c9f5777ba26db3f68653a49181b1abcbf0	evaluation/standards-effectiveness/verify-interop-event-registration.sh	247	3	symbolic-numeric	>	1	NR > 1	7a90a6b45d2a276ca5f64b1967f106c19698a1eae29a65798d5c751ac575ddc7	"  NR > 1 && $2 != ""pre-registration"" && $16 != ""none"" &&"
numeric-f359026dcfbc0820633c4c0bdf0f65a438fa11b7c4806dbecda0e5f1a2891846	evaluation/standards-effectiveness/verify-interop-event-registration.sh	252	3	symbolic-numeric	>	1	NR > 1	3d8072a79575c424d674e4fe03e22404af41d347bd9beefec7bf254d2cdff242	"  NR > 1 && ($8 == ""repeated"" || $8 == ""concurrent"") &&"
numeric-0d0177fb196143801292486f76b857ffe37ac8acbab2f16e262f721097bc4cd9	evaluation/standards-effectiveness/verify-ipc-payload-validation.sh	72	5	symbolic-numeric	>	1	NR > 1	ac1fc85f2d73916c1b8ee494b11ccf82f966d27c0810418e96bedc7892faf723	    NR > 1 &&
numeric-cea7cc352f2563e43679a4e532e33741637c25bd39388c5ce7bd25ba253a1497	evaluation/standards-effectiveness/verify-language-binding-boundary.sh	52	5	symbolic-numeric	>	1	NR > 1	928be1bb8e6b6fdcf3c11d4eabd7d8b1f6f5cbb51456e1fb7b3c366d06dc6b7a	"    NR > 1 && $2 == ""LANGUAGE-BINDINGS-STANDARDS.md"" &&"
numeric-0bd0874235e5757a9128292a50b689eb874c910270554af894cbe0e8e1a3860c	evaluation/standards-effectiveness/verify-language-binding-mechanism-selection.sh	31	9	shell-numeric	-eq	1	"""$selection_mismatch"" -eq 1"	bfd9749ab3fb93da70f8dfef3c444f07cd3deb86642f61569dda5c2ae5f77e17	"        ""$selection_mismatch"" -eq 1 ||"
numeric-e4b69f3a816cc289e046a9b20edb4b862dfdf5684c5d44eabfdc04116571a848	evaluation/standards-effectiveness/verify-language-binding-mechanism-selection.sh	55	16	symbolic-numeric	>	1	NR > 1	93c91b3972a44b1751c74db525f62c35f63e9ca47f2c2fb9488376d7382d8f94	"  awk -F '\t' 'NR > 1 && ($1 == ""STD-0805"" || $1 == ""STD-0806"") { print $1 }' \"
numeric-559cf80b18440750b64394e6e4abc2824d7553f4b8d09eee62d337ead17a4aac	evaluation/standards-effectiveness/verify-language-binding-wire-representation.sh	52	4	shell-numeric	-eq	18	"""$count"" -eq 18"	4699a28487e8bfa21162f5739972012584fd5081680c93d2f1fd8bae386e53ba	"[[ ""$count"" -eq 18 ]]"
numeric-26be0a557ba299cac4ed17964a0b2b975f5c268380a98e150fd483ca43d8d48a	evaluation/standards-effectiveness/verify-language-binding-wire-representation.sh	56	16	shell-numeric	-eq	1	""")"" -eq 1"	486602f2b34ca4134468ef3c046aeb792ea55eb206d72407fe22ccda005187c9	"    ""$INVENTORY"")"" -eq 1 ]]"
numeric-6290056413140d581dbb88f91ffd37de0a8e2f27e681822b6daf7e3a0298100f	evaluation/standards-effectiveness/verify-language-binding-wire-representation.sh	58	5	symbolic-numeric	>	1	NR > 1	2f983e33ad367acaf679322e8be7b9391b211a10a8d4c726cdb11f81cbd16730	    NR > 1 && $1 == id {
numeric-0079e92218df0cb61edcc4027b3316f230e0291b7a6eb315ef215ea0b1bd326c	evaluation/standards-effectiveness/verify-language-binding-wire-representation.sh	62	41	symbolic-numeric	!=	5	NF != 5	7420a23b1018778adbfe48659bdaff10392675e83fd32a39171115cfb27e4729	"          $4 != ""refine"" || $5 == """" || NF != 5) {"
numeric-44adac514d0926fe0754a146d7849f51eb46e838f8ef4caa36e0b222df8e5573	evaluation/standards-effectiveness/verify-language-binding-wire-representation.sh	66	16	symbolic-numeric	!=	1	count != 1	5f8c1c28fdec738f013dfd598003c218aca6160432da86f8c28737d446375774	    END { exit count != 1 }
numeric-3b1dbb4830c4096f8e8a681950408e775ec5fdb3b6e00301ba321c5b06b98d51	evaluation/standards-effectiveness/verify-language-index-closure.sh	12	73	shell-numeric	-eq	1	""")"" -eq 1"	e39353b1ce05e1c0e08764dd9a4ea1325e3adba7cb5544faa204566a85f1e6ce	"  [[ ""$(awk -F '\t' -v id=""$id"" '$1 == id { n++ } END { print n+0 }' ""$D"")"" -eq 1 ]]"
numeric-d446decb33a2e4d595da182a82292088c227a2f0a8871bff714fcff61d82f7b4	evaluation/standards-effectiveness/verify-language-index-closure.sh	20	73	shell-numeric	-eq	1	""")"" -eq 1"	e39353b1ce05e1c0e08764dd9a4ea1325e3adba7cb5544faa204566a85f1e6ce	"  [[ ""$(awk -F '\t' -v id=""$id"" '$1 == id { n++ } END { print n+0 }' ""$D"")"" -eq 1 ]]"
numeric-abf133c734ef32793e79ca25703a7175ba60af0e26555c122ed1304b5ee055c0	evaluation/standards-effectiveness/verify-language-index-closure.sh	26	22	shell-numeric	-le	14	""")"" -le 14"	9371673839acc1cf99d2e9a94c3aff05ca60492e108875c628943c43f08114f5	"[[ ""$(wc -l < ""$INDEX"")"" -le 14 ]]"
numeric-f734bec6aecc712e5dc44534d602ad273c0e1dab02601ee682982fd746336293	evaluation/standards-effectiveness/verify-launcher-owner-contract.sh	51	16	symbolic-numeric	>	1	NR > 1	1f8f171cb75bc6dfed724ded26639dae0cac414fe7a35512c25558d8b5df2380	"  awk -F '\t' 'NR > 1 && $1 >= ""STD-0487"" && $1 <= ""STD-0512"" {"
numeric-d9bacab745f2dc4f14ecdba7199208a6008e1e9342a29f937363ed7cf56887ee	evaluation/standards-effectiveness/verify-launcher-owner-contract.sh	55	4	shell-numeric	-eq	26	"""${#dispositions[@]}"" -eq 26"	1e7245a4ac702c05aba63f1300e89f94c5cb82dacb925ee4cc74a9c983212956	"[[ ""${#dispositions[@]}"" -eq 26 ]]"
numeric-c342bb276bfa930ff9fe3eb493727267c901067a54ebdd5731b54b0203f25b7b	evaluation/standards-effectiveness/verify-launcher-owner-contract.sh	58	16	symbolic-numeric	==	14	$1 == 14	8e928fcd7158b678c46337d9b125e2ae250ec655c6ca901cca6c181abb0a2252	  awk -F '\t' '$1 == 14 {
numeric-c5cb1d2eed922e6c721a347cf0a4e72a49c2866c75a7baf537c6d28ba203d1f8	evaluation/standards-effectiveness/verify-launcher-owner-contract.sh	65	16	symbolic-numeric	==	14	$1 == 14	8e928fcd7158b678c46337d9b125e2ae250ec655c6ca901cca6c181abb0a2252	  awk -F '\t' '$1 == 14 {
numeric-37ddfe6170915dd2f87153c78fc1bb8a51c59dc8a599ae5960fd16d73407ad7b	evaluation/standards-effectiveness/verify-launcher-population.sh	87	16	symbolic-numeric	>	1	NR > 1	d60dc1985d90977130a3242ccb77c31a9c23a16bc79c1d063741858ae9522b6c	"  awk -F '\t' 'NR > 1 && $1 >= ""STD-0487"" && $1 <= ""STD-0512"" &&"
numeric-9230017da5ab94763d0d4846e386a87dee95e0ae4f6319cfb98e2532d32bc618	evaluation/standards-effectiveness/verify-launcher-population.sh	97	28	symbolic-numeric	>	1	NR > 1	16a10f72dc315e85dab0f4eeef44f5cafcccfd844f46231fd606c4c271486500	"  awk -F '\t' -v id=""$id"" 'NR > 1 && $1 == id { found = 1 }"
numeric-97b206cdc1751287fc5117affb428426c3fa6fb00ecd82dd5a5ce1d91c685cfa	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	96	4	shell-numeric	-eq	43	"""$row_count"" -eq 43"	2db34c5b51bc2c95e53cba416c2386bb21084da9cb0cd6d3b0facbb2844e580c	"[[ ""$row_count"" -eq 43 ]]"
numeric-c584a28dce65b31cafa4f0e82d739c01bb965f59eddcc538897f51d08f3c1d8f	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	97	4	shell-numeric	-eq	43	"""${#seen_orders[@]}"" -eq 43"	7412ae8c73be3a15e133c81f94cadeb4a2ddc452d50de6112d394c2c9657f99b	"[[ ""${#seen_orders[@]}"" -eq 43 ]]"
numeric-fac73daa61e3578c2f6db9baee37494d5e21b5b3ad0f0d371595ddd509a896b4	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	98	4	shell-numeric	-eq	40	"""${#package_seen[@]}"" -eq 40"	c38c9836b5aebce183c508722a6c34fb0bfabfcd6a850eb238a56713972aba72	"[[ ""${#package_seen[@]}"" -eq 40 ]]"
numeric-5c71950086d125fd97d10763e2cf7419fd3771462653f02db4729b3689ccb927	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	99	4	shell-numeric	-eq	4	"""${#creation_owners[@]}"" -eq 4"	6f4790f1ea48791c00f6d31ed7bbfe689794d2ef4da4e3527fb6559193e2fb73	"[[ ""${#creation_owners[@]}"" -eq 4 ]]"
numeric-16eb41493f7a5f7b899f8357a6096d38321416770a894d3fad37dea8ffcead84	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	101	6	shell-numeric	-eq	1	"""${transition_count[$owner]:-0}"" -eq 1"	0d8b7b9350704ea73156bc96bd002dd099a224f8b9d5738b3ff02817f28a4cc3	"  [[ ""${transition_count[$owner]:-0}"" -eq 1 ]]"
numeric-51350546e2ebdaba12c97de594f1c16051727be3a6cf0ac28637b971340b8a05	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	142	44	symbolic-numeric	>	1	NR > 1	44aada279da77e91cc27d6d1e17a90c63779d1c33bf4b0ea7234ff7ab2bdc256	"  [[ ""$(awk -F '\t' -v package=""$package"" 'NR > 1 && $2 == package { n += 1 } END { print n + 0 }' ""$PACKAGES"")"" -eq ""$count"" ]]"
numeric-a3f101b11d95b232b84f4ab88b9d4cb5cbc0c2fe08482e29b4f6a6a189d7ea2d	evaluation/standards-effectiveness/verify-milestone-7-accelerated-execution-replan.sh	144	20	symbolic-numeric	>	1	NR > 1	1144d35ae9e4e6ad5e5f29832e0dc6ee8ae0e3c75a96da76fb530a30102178c4	"[[ ""$(awk -F '\t' 'NR > 1 { n[$2] += 1 } END { for (p in n) if (n[p] > 1 && p != ""P08"" && p != ""P30"" && p != ""P32"") print p }' ""$PACKAGES"")"" == """" ]]"
numeric-fff358d539227157c446341969b65c6e4daef42f7d421d602cfd75e52758cfe9	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	47	4	shell-numeric	-le	698	"""$remaining_count"" -le 698"	7ab3de6f90c33847207d28862031ecb9d269e7270734a93834282d70c84b00d4	"[[ ""$remaining_count"" -le 698 ]]"
numeric-b4644364e83f062e74a9b9c0f1cc0b42ace058510702e0062b1d0c3f77c3b380	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	48	4	shell-numeric	-le	33	"""$remaining_source_count"" -le 33"	ba4b1ff7c2796eb2ed479da3b388f7c4b013e2d4906776b7a4523bc813ff34a8	"[[ ""$remaining_source_count"" -le 33 ]]"
numeric-e050c6e55bb2367626e9d9138780fb8d7f2e9a095ba969a738833fc3efe38436	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	49	4	shell-numeric	-le	33	"""$proposed_owner_count"" -le 33"	9d3eac7d7d4408073aade46f6a659925cfe7df8788c9c98680d8e096d93183bb	"[[ ""$proposed_owner_count"" -le 33 ]]"
numeric-b7e2437dce31d69ad524973e346904abb21d70afb6c66ca2bb3503460ca9499d	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	55	4	shell-numeric	-le	25	"""$missing_owners"" -le 25"	eaa1a0e64d2aae9e0f3a21ffa9be47440675399e87d8c9c45701ef57844d1631	"[[ ""$missing_owners"" -le 25 ]]"
numeric-39177d73a5b35d550dac0edc04ca4b74bd3cc76b3c7d3be924bbba4aa29fbca2	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	77	4	shell-numeric	-eq	33	"""${#wave_owners[@]}"" -eq 33"	b2db6acb3d38e7061333187cffd42729c2d89bb9d19b7ee1eabd10e6b2af8da7	"[[ ""${#wave_owners[@]}"" -eq 33 ]]"
numeric-131d1513756b9377dcb71a9ea76f546b2e77e7dc4a28765f5b0355dba19aa6ea	evaluation/standards-effectiveness/verify-milestone-7-decomposition.sh	78	4	shell-numeric	-eq	698	"""$wave_total"" -eq 698"	3345348c4f2c84f8a94ac89f284243ada2814aa15f8b65f4694f6a381e5e5e7f	"[[ ""$wave_total"" -eq 698 ]]"
numeric-afca55f67ce6159734b5431795006e956143b6812597c16b28b87ce4d60fa821	evaluation/standards-effectiveness/verify-milestone-7-execution-train.sh	54	4	shell-numeric	-gt	0	"""$overlay_row_count"" -gt 0"	76d8536ac7d3b40d4ce1cf9aaf04f162f515412803c8f687461d54ea2fc6eb50	"[[ ""$overlay_row_count"" -gt 0 ]]"
numeric-8a61e3804f285b09c8cfb81e76658fb6e2367c0033a2abd1b347414187c4b207	evaluation/standards-effectiveness/verify-milestone-7-execution-train.sh	71	6	shell-numeric	-gt	0	"""${#cluster_ids[@]}"" -gt 0"	2775d4d1782a93d49bdd770c31e7e5f399d2a0bd8a332322df41350d97340175	"  [[ ""${#cluster_ids[@]}"" -gt 0 ]]"
numeric-0f560fe26d0cf05086e9aba1fd9af75a84863f3c6ddeccf37019abe35c3fb7e5	evaluation/standards-effectiveness/verify-milestone-7-execution-train.sh	86	11	shell-numeric	-eq	0	"""$cluster_disposed"" -eq 0"	46ff8b9dfa42154664063da52c9a62c7279276492d59d20d2f51c232a2d2881c	"  elif [[ ""$cluster_disposed"" -eq 0 ]]; then"
numeric-adc49a510db7e16e2b2c4d021780c863b55dad54ca388136a25ed8569c2fcc17	evaluation/standards-effectiveness/verify-milestone-7-execution-train.sh	162	12	shell-numeric	-eq	1	"""$owner_transition_count"" -eq 1"	b995a976e4d4b7dbce549ac136c806e486f876e6aa27c5ffdeeda37a19002a9e	"        [[ ""$owner_transition_count"" -eq 1 ]]"
